,id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,room_number,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,mètres carrés,commune
16094,8795709,house,villa,189900,for sale,6041,xl,installed,1850.0,good,gas,2.0,False,True,False,,3.0,564177,la confiance immobilière,65,Gosselies
16095,8747599,house,house,189900,for sale,6220,xl,hyper equipped,1850.0,just renovated,gas,3.0,True,True,False,1.0,,564177,la confiance immobilière,118,Heppignies
16096,9021039,house,apartment block,199000,for sale,6900,xl,installed,1850.0,just renovated,gas,3.0,False,True,False,,,3104093,immobilière color,135,Marche-en-Famenne
16097,8971580,house,house,199000,for sale,8020,xl,not installed,1850.0,to renovate,gas,3.0,True,False,False,,,1143134,No agency,120,Oostkamp
16098,8948303,house,house,190000,for sale,6183,xl,No infos,1850.0,good,gas,4.0,False,False,False,2.0,,1373416,mon habitat,182,Courcelles%20Trazegnies
16099,9007770,house,house,199000,for sale,9300,xl,hyper equipped,1850.0,good,gas,4.0,True,False,False,1.0,,1349133,goeman vastgoed &amp; advies,150,Alost
16100,8936231,house,house,190000,for sale,6880,xl,No infos,1850.0,to be done up,gas,5.0,False,False,False,1.0,5.0,2938895,b&amp;c immo belpaire &amp; clarinval,190,Bertrix
16101,8987621,house,house,209000,for sale,8000,xl,No infos,1850.0,good,gas,1.0,False,False,False,,,1290895,dumon - kerkove bvba,57,Bruges
16102,8944663,house,house,209000,for sale,8000,xl,No infos,1850.0,good,gas,1.0,False,False,False,,,1290895,dumon - kerkove bvba,57,Bruges
16103,8946769,house,house,199000,for sale,7390,xl,installed,1956.0,good,gas,3.0,False,True,False,3.0,,2629811,trevi mons borinage,214,Quaregnon
16104,8964070,house,house,210000,for sale,6240,xl,installed,1956.0,good,gas,5.0,True,True,False,,,564177,la confiance immobilière,190,Pironchamps
16105,8920131,house,house,219000,for sale,8930,xl,installed,1956.0,good,gas,3.0,False,False,False,,,2373640,m vastgoed,160,Menin
16106,8944383,house,house,219000,for sale,8890,xl,installed,1950.0,good,gas,3.0,False,False,False,1.0,,2373640,m vastgoed,3,Dadizele
16107,9011369,house,house,215000,for sale,5543,xl,installed,1956.0,good,gas,2.0,False,False,False,1.0,1.0,2258636,go immobilier,122,Heer
16108,9006266,house,apartment block,225000,for sale,6000,xl,installed,1956.0,to renovate,gas,5.0,False,False,False,,,2258636,go immobilier,230,Charleroi
16109,8962686,house,house,210000,for sale,6536,xl,installed,1956.0,just renovated,gas,3.0,False,True,False,,2.0,1513,club immobilier,135,Thuillies
16110,8996307,house,country cottage,210000,for sale,6924,xl,No infos,1956.0,just renovated,fueloil,5.0,True,True,False,1.0,,3019504,grandjean immobilier,225,Lomprez
16111,8232950,house,house,220000,for sale,8434,xl,hyper equipped,1956.0,as new,gas,4.0,False,False,False,,,2921751,immo francois,100,Westende
16112,8981319,house,house,217000,for sale,9500,xl,hyper equipped,1956.0,good,gas,4.0,True,True,False,,,3257067,kurtimmo,120,Grammont
16113,8859823,house,house,223000,for sale,4420,xl,No infos,1956.0,good,gas,5.0,False,True,False,,,469082,immobilière bertholome,240,Saint-Nicolas
16114,8547466,house,house,219000,for sale,4000,xl,No infos,1956.0,good,fueloil,3.0,False,True,False,1.0,,469082,immobilière bertholome,159,ROCOURT
16115,8804672,house,villa,225000,for sale,7340,xl,installed,1956.0,to restore,fueloil,3.0,False,False,False,1.0,1.0,1161242,logissim,140,Paturages
16116,8929560,house,house,225000,for sale,8530,xl,installed,1956.0,as new,gas,3.0,False,False,False,1.0,3.0,2373640,m vastgoed,149,Harelbeke
16117,8871121,house,house,229500,for sale,9900,xl,installed,1956.0,good,gas,5.0,False,False,False,1.0,,2126895,vastgoed unicum,230,Eeklo
16118,8926626,house,house,235000,for sale,8600,xl,hyper equipped,1956.0,as new,gas,4.0,False,False,False,,,2592855,immo francois,4,Dixmude
16119,8164511,house,house,239000,for sale,3920,xl,installed,1956.0,good,fueloil,3.0,False,False,False,,,2219357,het huiskantoor,3,Lommel
16120,9025847,house,house,237000,for sale,9700,xl,No infos,1954.0,as new,gas,3.0,False,False,False,,,1548676,immo nobels,94,Audenarde
16121,8709513,house,villa,235000,for sale,7370,xl,not installed,1954.0,to be done up,gas,4.0,True,False,False,4.0,3.0,1161242,logissim,378,Wih%C3%A9ries
16122,9024526,house,house,240000,for sale,3390,xl,installed,1954.0,as new,gas,3.0,False,True,False,1.0,,477081,a-venue,140,Tielt-Winge
16123,8997229,house,house,235000,for sale,9120,xl,installed,1850.0,just renovated,gas,2.0,False,False,False,,,2757306,charlotte immo,80,Beveren-Waas
16124,8716926,house,house,250000,for sale,1325,xl,No infos,1850.0,to renovate,gas,4.0,True,True,False,1.0,,1821912,trust real estate sprl,170,Chaumont-Gistoux%20Dion-Valmont
16125,9006697,house,house,245000,for sale,2500,xl,semi equipped,1850.0,good,gas,3.0,False,False,False,,,254247,wijns vastgoed,140,Lier
16126,9015236,house,house,240000,for sale,7300,xl,installed,1850.0,good,gas,2.0,True,False,False,2.0,,1161242,logissim,157,Boussu
16127,8980615,house,house,250000,for sale,6600,xl,semi equipped,1850.0,good,fueloil,3.0,False,True,False,1.0,,2231824,bd immo,3,Bastogne
16128,9000873,house,house,245000,for sale,4051,xl,No infos,1850.0,good,fueloil,3.0,False,True,False,,1.0,469082,immobilière bertholome,134,Vaux-sous-Ch%C3%A8vremont
16129,8974210,house,country cottage,255000,for sale,6500,xl,not installed,1850.0,good,wood,1.0,False,True,False,1.0,10.0,2150315,club immobilier sud,125,Leugnies
16130,8966667,house,house,259000,for sale,1560,xl,not installed,1938.0,to be done up,gas,4.0,False,False,False,,,3018827,clintimmo,4,Hoeilaart
16131,8891603,house,villa,260000,for sale,7350,xl,No infos,2019.0,to be done up,fueloil,6.0,False,True,False,,,91990,"mélanie hÉrode, notaire",6,Hensies
16132,9007516,house,house,259000,for sale,7301,xl,usa installed,2019.0,good,gas,3.0,False,True,False,1.0,,2629811,trevi mons borinage,150,Hornu
16133,9010272,house,house,259000,for sale,9230,xl,installed,2019.0,as new,gas,2.0,False,False,False,,,2532035,f&amp;f vastgoed,106,Wetteren
16134,8246001,house,house,264624,for sale,3520,xl,hyper equipped,2019.0,as new,gas,2.0,False,False,False,1.0,1.0,3165947,immolivin,154,Zonhoven
16135,8944374,house,mixed use building,265000,for sale,8560,xl,installed,2001.0,good,gas,4.0,False,False,False,,,2373640,m vastgoed,160,Gullegem
16136,8994520,house,house,265000,for sale,9230,xl,hyper equipped,2001.0,as new,gas,3.0,False,False,False,,,1996595,quality vander cruyssen,141,Wetteren
16137,8987464,house,house,265000,for sale,8620,xl,installed,2001.0,good,electric,3.0,False,False,True,,1.0,2397861,portus bvba,80,Nieuport
16138,8848201,house,villa,269000,for sale,7870,xl,usa installed,2000.0,good,fueloil,2.0,False,False,False,4.0,,2629811,trevi mons borinage,120,MONTIGNIES-LEZ-LENS
16139,8997322,house,house,273000,for sale,8210,xl,hyper equipped,2000.0,good,fueloil,2.0,False,False,False,1.0,5.0,2373640,m vastgoed,2,Zedelgem
16140,8163574,house,house,275000,for sale,4260,xl,not installed,2000.0,good,fueloil,4.0,False,False,False,,,3292073,trevi liege,250,Braives
16141,8793483,house,mansion,275000,for sale,9500,xl,usa installed,2020.0,as new,gas,3.0,True,False,False,1.0,,1472048,casavista comm.v.,166,Grammont
16142,8848202,house,bungalow,269000,for sale,7870,xl,usa installed,2020.0,good,fueloil,2.0,False,False,False,4.0,,2629811,trevi mons borinage,120,MONTIGNIES-LEZ-LENS
16143,9018511,house,house,279000,for sale,9000,xl,installed,2020.0,as new,gas,1.0,False,False,False,,,2870824,top vastgoed,72,Gand
16144,8981090,house,house,279000,for sale,3730,xl,installed,2020.0,as new,gas,4.0,False,False,False,,,3408290,matisimmo,229,Hoeselt
16145,8846526,house,house,280000,for sale,7300,xl,installed,2020.0,just renovated,gas,5.0,False,True,False,7.0,,2629811,trevi mons borinage,220,Boussu
16146,9015242,house,house,280000,for sale,7333,xl,installed,2020.0,as new,gas,3.0,True,True,False,1.0,2.0,1161242,logissim,226,Tertre
16147,7799442,house,house,283973,for sale,8434,xl,No infos,2020.0,as new,gas,3.0,False,False,False,,,782997,era la plage,167,Westende
16148,8685638,house,house,283973,for sale,8434,xl,No infos,2020.0,as new,gas,3.0,False,False,False,,,782997,era la plage,167,Westende
16149,9003652,house,house,295000,for sale,7061,xl,semi equipped,2020.0,as new,gas,4.0,False,True,False,1.0,,2659491,immotop,235,THIEUSIES
16150,8981925,house,villa,285000,for sale,6540,xl,No infos,2020.0,as new,gas,3.0,True,False,False,1.0,1.0,3647872,deximo,203,Lobbes
16151,8987941,house,house,285000,for sale,9300,xl,hyper equipped,1850.0,as new,gas,3.0,False,False,False,,,3608719,kantoor tijl jansegers,140,Alost
16152,9008898,house,house,295000,for sale,8000,xl,installed,1850.0,just renovated,gas,2.0,False,False,False,1.0,3.0,3661820,No agency,96,Bruges
16153,8864254,house,house,298000,for sale,5621,xl,not installed,1850.0,just renovated,fueloil,8.0,False,False,False,10.0,5.0,1513,club immobilier,395,Morialme
16154,8722348,house,villa,295000,for sale,7340,xl,installed,1973.0,good,fueloil,3.0,True,True,False,2.0,2.0,3517555,les maisons michettti,240,Colfontaine
16155,8921143,house,house,298000,for sale,2490,xl,installed,1973.0,good,fueloil,3.0,False,False,False,,,3631816,No agency,270,Balen
16156,8850234,house,house,295000,for sale,8730,xl,hyper equipped,1991.0,good,fueloil,3.0,True,False,False,1.0,,2635840,bonne vastgoed,216,Oedelem
16157,9020513,house,house,260000,for sale,7387,xl,semi equipped,1900.0,as new,fueloil,4.0,False,True,False,1.0,1.0,1161242,logissim,206,Fayt-le-Franc
16158,9024165,house,house,299000,for sale,1651,xl,No infos,1900.0,as new,fueloil,3.0,False,False,False,,,3660038,berth immo,104,Lot
16159,9015097,house,house,298000,for sale,6001,xl,hyper equipped,1933.0,as new,fueloil,6.0,False,True,False,1.0,4.0,1513,club immobilier,366,Marcinelle
16160,9009499,house,house,299000,for sale,7760,xl,No infos,1930.0,to renovate,fueloil,4.0,False,False,False,,,1838305,century 21 via plus,4,Celles
16161,8992002,house,house,299900,for sale,9300,xl,installed,1930.0,as new,gas,4.0,True,True,False,,,1558824,de ras immo,160,Alost
16162,9014241,house,house,300000,for sale,9521,xl,installed,1965.0,good,fueloil,3.0,False,False,False,,,2532035,f&amp;f vastgoed,3,Letterhoutem
16163,8981312,house,house,307500,for sale,8820,xl,hyper equipped,2021.0,good,gas,3.0,False,False,False,1.0,,1290895,dumon - kerkove bvba,208,Torhout
16164,8719888,house,apartment block,310000,for sale,6000,xl,not installed,2011.0,good,gas,6.0,False,True,False,4.0,,999800,david robin immobilier,6,Charleroi
16165,8833722,house,house,315000,for sale,9000,xl,semi equipped,2011.0,good,gas,5.0,False,True,False,,,1184820,rencura gent,151,Gand
16166,9006464,house,house,313000,for sale,8750,xl,installed,2020.0,good,gas,3.0,False,False,False,1.0,1.0,3491662,vastgoed wanneyn,123,Wingene
16167,8734877,house,house,319000,for sale,1600,xl,usa hyper equipped,1955.0,just renovated,gas,3.0,False,True,False,,,1997457,prestige consultor immobilier,105,Sint-Pieters-Leeuw
16168,8241403,house,villa,323869,for sale,8450,xl,hyper equipped,1955.0,good,gas,3.0,False,False,False,,,2592834,immo francois,3,Bredene
16169,8945959,house,house,325000,for sale,8400,xl,installed,1955.0,good,gas,3.0,False,True,False,1.0,1.0,186497,immo leys - vastgoed naessens,200,Ostende
16170,8500584,house,house,325000,for sale,3300,xl,installed,1937.0,good,gas,3.0,False,True,False,,,239040,ltc vastgoedadvies,237,Tirlemont
16171,8926137,house,house,347500,for sale,6780,xl,installed,1937.0,good,gas,3.0,False,False,False,1.0,2.0,695471,double v immobilière,140,Messancy
16172,9018961,house,house,327500,for sale,9255,xl,installed,1937.0,good,gas,3.0,True,True,False,,5.0,2843167,immo arthur segers,167,Buggenhout
16173,9021259,house,house,328000,for sale,9000,xl,installed,1919.0,good,gas,3.0,False,False,False,1.0,,1402805,infinimo,149,Gand
16174,8926139,house,house,334500,for sale,6780,xl,installed,1919.0,good,gas,3.0,False,False,False,1.0,1.0,695471,double v immobilière,136,Messancy
16175,8838784,house,house,349000,for sale,8400,xl,No infos,1919.0,good,gas,3.0,False,True,False,1.0,,76850,residentie vastgoed,3,Ostende
16176,8914826,house,town house,349000,for sale,1420,xl,No infos,1984.0,good,gas,3.0,False,False,False,1.0,1.0,1503,cap sud braine waterloo,115,Braine-l'Alleud
16177,8905297,house,house,349000,for sale,7000,xl,usa installed,1960.0,good,gas,6.0,False,False,False,2.0,2.0,2629811,trevi mons borinage,300,Mons
16178,8922542,house,house,353200,for sale,8790,xl,No infos,1960.0,good,gas,3.0,False,False,False,,,2289068,immo beguin,150,NIEUWENHOVE
16179,8934885,house,villa,380000,for sale,5100,xl,installed,1960.0,just renovated,fueloil,4.0,False,True,False,1.0,1.0,915812,ad-immo,160,Jambes
16180,8905726,house,house,375000,for sale,1300,xl,hyper equipped,1960.0,good,gas,2.0,False,True,False,,2.0,2258636,go immobilier,100,Wavre
16181,8920962,house,villa,379000,for sale,1325,xl,No infos,1960.0,as new,gas,3.0,False,False,False,1.0,2.0,1821912,trust real estate sprl,140,Chaumont-Gistoux
16182,8840815,house,house,359000,for sale,1500,xl,No infos,1960.0,as new,gas,2.0,False,False,False,,,3660038,berth immo,152,Halle
16183,8889904,house,villa,380000,for sale,6661,xl,No infos,1900.0,as new,gas,4.0,True,True,False,,2.0,318779,immo bastogne sa,4,Tailles
16184,9018911,house,house,365000,for sale,8480,xl,hyper equipped,2012.0,as new,gas,4.0,True,False,False,1.0,1.0,2086309,hyboma,4,Ichtegem
16185,8917152,house,villa,369000,for sale,6110,xl,hyper equipped,2009.0,good,gas,3.0,False,True,False,1.0,,564177,la confiance immobilière,165,Montigny-le-Tilleul
16186,8920694,house,house,385000,for sale,1300,xl,hyper equipped,2009.0,as new,gas,3.0,True,False,False,,2.0,1749739,aryes properties s.p.r.l,148,Wavre
16187,8920009,house,house,399000,for sale,3128,xl,hyper equipped,2009.0,as new,gas,3.0,False,False,False,,,2396528,No agency,200,Baal
16188,8942057,house,apartment block,389000,for sale,1070,xl,hyper equipped,2009.0,as new,gas,3.0,True,True,False,,,1997457,prestige consultor immobilier,190,Anderlecht
16189,8965416,house,house,390000,for sale,6470,xl,hyper equipped,2009.0,as new,fueloil,3.0,False,True,False,,50.0,2150315,club immobilier sud,450,Sivry-rance
16190,8997578,house,house,385000,for sale,8750,xl,usa hyper equipped,2009.0,as new,gas,3.0,False,False,False,,,2562644,depauw vastgoed,160,Wingene
16191,8853090,house,house,395000,for sale,7050,xl,installed,1938.0,good,fueloil,5.0,False,False,False,2.0,6.0,2629811,trevi mons borinage,215,MASNUY-SAINT-JEAN
16192,8836517,house,house,399000,for sale,3012,xl,No infos,1938.0,just renovated,gas,4.0,False,False,False,,,201382,immo willems bvba,175,Leuven%20Wilsele
16193,9018282,house,house,390000,for sale,9040,xl,No infos,1938.0,good,gas,4.0,False,True,False,,,1739,agence rosseel,129,Gand
16194,8983976,house,house,398000,for sale,1083,xl,No infos,1988.0,to renovate,gas,4.0,False,False,False,2.0,,3046939,lamy belgium,263,Ganshoren
16195,8976569,house,house,420000,for sale,2600,xl,hyper equipped,1988.0,just renovated,gas,3.0,False,True,False,,,2243531,No agency,165,Berchem
16196,8975154,house,villa,420000,for sale,4052,xl,usa installed,1988.0,just renovated,fueloil,4.0,False,True,False,1.0,4.0,2595892,la bourse immobilère belge,4,Beaufays
16197,8768582,house,house,415000,for sale,9150,xl,hyper equipped,1988.0,just renovated,gas,3.0,False,False,False,1.0,2.0,1255036,huysewinkel waasland,278,Bazel
16198,8891888,house,house,415000,for sale,9860,xl,No infos,2014.0,as new,gas,4.0,False,True,False,,,1548676,immo nobels,242,Oosterzele
16199,8922403,house,house,400000,for sale,6600,xl,installed,2014.0,as new,pellet,4.0,False,True,False,1.0,,2231824,bd immo,4,Bastogne
16200,8944068,house,house,425000,for sale,5574,xl,not installed,2016.0,as new,gas,4.0,False,False,False,1.0,3.0,2626783,trevi closon marche,4,Pondr%C3%B4me
16201,8802037,house,house,429000,for sale,9230,xl,No infos,1968.0,to renovate,fueloil,2.0,False,False,False,10.0,10.0,1349133,goeman vastgoed &amp; advies,150,Wetteren
16202,8973418,house,house,425000,for sale,5570,xl,not installed,2016.0,to renovate,gas,4.0,False,False,False,1.0,3.0,2626783,trevi closon marche,4,Beauraing
16203,8808615,house,house,440000,for sale,6690,xl,No infos,1965.0,as new,fueloil,6.0,False,True,False,,1.0,3016146,honesty marche - 5 agences lux. et namur,470,Vielsalm
16204,8915103,house,villa,445000,for sale,1930,xl,installed,1965.0,as new,fueloil,5.0,False,True,False,1.0,2.0,2764629,eurohouse sa,160,Zaventem
16205,8878026,house,house,457000,for sale,3001,xl,installed,2013.0,as new,gas,3.0,False,True,False,,1.0,3613726,No agency,150,Heverlee
16206,8981394,house,house,449000,for sale,3540,xl,installed,2013.0,good,gas,4.0,False,False,False,,,3587131,era nobis,223,Herk-la-Ville
16207,8355422,house,house,449000,for sale,6792,xl,installed,2003.0,good,fueloil,3.0,False,False,False,1.0,3.0,1591555,b2,160,Rachecourt
16208,8944689,house,mansion,465000,for sale,2018,xl,hyper equipped,1930.0,good,gas,3.0,False,True,False,,,2239033,era stadsgoed,189,Anvers
16209,8688287,house,villa,470000,for sale,2880,xl,installed,1990.0,good,fueloil,3.0,False,True,False,1.0,,3530449,lijfrente-makelaar,216,Bornem
16210,8857906,house,house,495000,for sale,7500,xl,semi equipped,1934.0,good,fueloil,5.0,True,True,False,,,2708310,jorion desmet immobilier,330,Tournai
16211,8994332,house,mansion,475000,for sale,9308,xl,hyper equipped,1934.0,good,gas,5.0,True,True,False,1.0,2.0,1926187,van de vondel vastgoed en advies,438,Aalst%20Hofstade
16212,8998600,house,villa,498000,for sale,6120,xl,installed,1995.0,good,fueloil,5.0,False,True,False,2.0,4.0,1513,club immobilier,321,Nalinnes
16213,8657124,house,house,495000,for sale,9700,xl,No infos,2014.0,good,fueloil,3.0,False,True,False,2.0,,1548676,immo nobels,718,Audenarde
16214,9009919,house,apartment block,500000,for sale,1030,xl,hyper equipped,2014.0,good,fueloil,5.0,False,True,False,,,2258636,go immobilier,250,Schaerbeek
16215,8815077,house,house,524000,for sale,1840,xl,No infos,2014.0,good,gas,2.0,True,False,False,,,698319,era roel &amp; partners vastgoed,225,Londerzeel
16216,8998491,house,house,499000,for sale,1853,xl,installed,1992.0,good,gas,4.0,False,True,False,2.0,,1612310,century 21 de wand,240,Strombeek-Bever
16217,8355482,house,mansion,525000,for sale,5300,xl,installed,1968.0,good,fueloil,6.0,False,False,False,,,2258636,go immobilier,444,SEILLES
16218,8593527,house,villa,499000,for sale,7712,xl,installed,1968.0,good,gas,4.0,False,False,True,1.0,4.0,2708310,jorion desmet immobilier,220,Herseaux
16219,9009905,house,house,500000,for sale,1030,xl,hyper equipped,1968.0,good,gas,5.0,False,True,False,,,2258636,go immobilier,245,Schaerbeek
16220,9015791,house,house,500000,for sale,5530,xl,semi equipped,1968.0,to restore,fueloil,1.0,False,False,False,,,2258636,go immobilier,350,HOUX
16221,8844117,house,villa,545000,for sale,1301,xl,installed,1968.0,to restore,fueloil,6.0,False,True,False,1.0,2.0,1611,trevi venturi,257,Bierges
16222,7741071,house,villa,545000,for sale,3078,xl,installed,1985.0,good,gas,4.0,False,True,False,,,829997,era vandendries,316,Everberg
16223,8856310,house,house,539000,for sale,1853,xl,installed,1992.0,good,gas,4.0,False,True,False,2.0,,1612310,century 21 de wand,240,Strombeek-Bever
16224,8809434,house,house,569000,for sale,9120,xl,installed,1985.0,good,gas,3.0,False,True,False,2.0,,2757306,charlotte immo,215,MELSELE
16225,8921462,house,house,565000,for sale,2990,xl,No infos,1978.0,good,gas,5.0,True,True,False,,,3264179,immogo,270,Wuustwezel
16226,8757042,house,villa,575000,for sale,8670,xl,installed,1980.0,as new,gas,3.0,False,True,False,,3.0,2138092,exxite,208,Koksijde
16227,9000165,house,villa,578000,for sale,3390,xl,hyper equipped,1980.0,as new,gas,3.0,True,False,True,2.0,5.0,1827,living stone,330,Tielt-Winge
16228,8960111,house,villa,619000,for sale,2381,xl,hyper equipped,1980.0,as new,gas,4.0,True,False,False,1.0,,2719360,heylen exclusief,338,Weelde
16229,8890196,house,villa,625000,for sale,8850,xl,installed,1980.0,as new,fueloil,5.0,True,False,False,2.0,,1481029,immo dicasa bvba,350,Ardooie
16230,8105780,house,house,595000,for sale,8300,xl,hyper equipped,2017.0,as new,gas,4.0,True,False,False,1.0,1.0,2176092,christophe colpaert exclusive properties,263,Knokke-Heist
16231,8944982,house,house,625000,for sale,7500,xl,installed,1998.0,as new,gas,3.0,True,True,False,,1.0,2708310,jorion desmet immobilier,350,Tournai
16232,8879977,house,apartment block,649000,for sale,9400,xl,No infos,1998.0,as new,gas,6.0,False,False,False,1.0,,1548676,immo nobels,504,Ninove
16233,8697896,house,house,650000,for sale,1325,xl,No infos,1998.0,to renovate,gas,6.0,False,False,False,1.0,3.0,2317554,engel &amp; völkers wavre,290,Chaumont-Gistoux%20Corroyle-Grand
16234,8949764,house,villa,630000,for sale,9290,xl,usa hyper equipped,1998.0,as new,gas,4.0,True,False,False,3.0,3.0,3359084,mundo vastgoed,4,Berlare
16235,9014762,house,villa,630000,for sale,9300,xl,installed,1970.0,good,fueloil,4.0,True,True,False,1.0,3.0,1811344,verrassend vastgoed,350,Alost
16236,8703635,house,apartment block,650000,for sale,1080,xl,semi equipped,1967.0,to be done up,gas,6.0,False,True,False,,,1643388,trevi nord,456,MOLENBEEK-SAINT-JEAN
16237,8897555,house,house,650000,for sale,9700,xl,No infos,1967.0,to be done up,fueloil,5.0,True,True,False,16.0,,1548676,immo nobels,348,Audenarde
16238,7614383,house,mixed use building,675000,for sale,3001,xl,No infos,1899.0,good,fueloil,3.0,True,True,False,1.0,,1827,living stone,408,Louvain
16239,8758632,house,exceptional property,699000,for sale,1980,xl,hyper equipped,1798.0,good,fueloil,7.0,True,False,True,,2.0,1827,living stone,457,Zemst
16240,9003080,house,house,675000,for sale,8573,xl,No infos,1995.0,as new,fueloil,4.0,True,False,False,1.0,,1548676,immo nobels,397,Tiegem
16241,8967993,house,villa,675000,for sale,8573,xl,No infos,1995.0,as new,fueloil,4.0,True,False,False,1.0,,1548676,immo nobels,397,Tiegem
16242,9008476,house,villa,699000,for sale,2900,xl,installed,1995.0,just renovated,gas,6.0,False,False,False,2.0,6.0,271387,No agency,450,Schoten
16243,8912442,house,house,660000,for sale,2800,xl,usa hyper equipped,2007.0,just renovated,gas,4.0,False,False,False,,1.0,2665306,de boer &amp; partners immobiliën groep,370,Malines
16244,8933617,house,villa,695000,for sale,8850,xl,installed,1955.0,as new,gas,4.0,True,True,True,,,3636031,No agency,450,Ardooie
16245,9005738,house,villa,735000,for sale,1970,xl,No infos,1955.0,as new,fueloil,4.0,False,False,False,,6.0,1555,immo ferco - overijse,200,Wezembeek-Oppem
16246,8771221,house,country cottage,795000,for sale,7822,xl,installed,1939.0,good,fueloil,4.0,True,True,True,3.0,2.0,1485,best partner immobilière,262,MESLIN-L'EVEQUE
16247,8955544,house,villa,758000,for sale,6280,xl,installed,1939.0,good,fueloil,6.0,False,True,False,2.0,10.0,1513,club immobilier,567,Loverval
16248,8887430,house,villa,760000,for sale,1380,xl,installed,1986.0,just renovated,fueloil,5.0,False,True,False,2.0,4.0,73046,adison immobilier,224,Lasne
16249,8945481,house,house,775000,for sale,8300,xl,hyper equipped,1986.0,as new,gas,3.0,False,False,False,,,3319209,immo francois,160,Knokke-Heist
16250,8970885,house,villa,780000,for sale,1300,xl,usa hyper equipped,1986.0,just renovated,gas,5.0,False,True,False,2.0,2.0,2317554,engel &amp; völkers wavre,210,Wavre
16251,8791832,house,villa,750000,for sale,1380,xl,installed,1986.0,just renovated,fueloil,5.0,True,False,False,,,1973,van der smissen immo,333,Lasne
16252,9004200,house,house,795000,for sale,1785,xl,installed,1948.0,just renovated,fueloil,5.0,False,True,False,1.0,,807953,immofluisteraar,420,Merchtem
16253,8833388,house,country cottage,795000,for sale,7850,xl,installed,1968.0,good,fueloil,4.0,True,True,True,3.0,2.0,1485,best partner immobilière,262,Enghien
16254,9004245,house,villa,800000,for sale,1420,xl,No infos,1968.0,to renovate,fueloil,6.0,False,False,False,,,1311604,agence 66,250,Braine-l'Alleud
16255,8295311,house,house,895000,for sale,1547,xl,hyper equipped,1850.0,good,fueloil,5.0,True,False,True,2.0,5.0,1451920,archybald,495,Bi%C3%A9v%C3%A8ne
16256,8998609,house,villa,840000,for sale,9100,xl,semi equipped,1880.0,to renovate,fueloil,4.0,False,True,False,3.0,5.0,1387663,quares,576,SINT-NIKLAAS
16257,8943605,house,exceptional property,900000,for sale,1300,xl,usa hyper equipped,1880.0,to renovate,gas,5.0,False,True,True,,6.0,1749739,aryes properties s.p.r.l,565,Limal
16258,8978318,house,mansion,950000,for sale,1040,xl,No infos,1880.0,as new,gas,6.0,True,True,False,1.0,,3651612,No agency,500,Etterbeek
16259,8948964,house,villa,975000,for sale,1380,xl,installed,1986.0,as new,fueloil,5.0,True,False,False,,,1973,van der smissen immo,333,Lasne
16260,8842365,house,apartment block,885000,for sale,2018,xl,No infos,1980.0,good,fueloil,7.0,False,True,False,,,3247313,No agency,440,Anvers%201
16261,8942090,house,mansion,985000,for sale,9000,xl,installed,1952.0,as new,gas,6.0,False,False,False,2.0,,1915103,huysewinkel gent,525,Gand
16262,8709408,house,mansion,990000,for sale,1030,xl,installed,1977.0,as new,gas,4.0,True,True,False,1.0,,1451920,archybald,360,Schaerbeek
16263,8938295,house,exceptional property,1250000,for sale,2610,xl,hyper equipped,1977.0,as new,gas,4.0,True,True,False,2.0,2.0,2037100,immodôme,500,Wilrijk
16264,8850282,house,apartment block,1050000,for sale,9260,xl,installed,2006.0,good,gas,10.0,False,False,False,,6.0,1996595,quality vander cruyssen,526,Wichelen
16265,8997816,house,exceptional property,1250000,for sale,2650,xl,hyper equipped,1977.0,as new,gas,4.0,True,True,False,2.0,2.0,2037100,immodôme,500,Edegem
16266,8778321,house,exceptional property,1300000,for sale,1340,xl,No infos,1993.0,as new,fueloil,7.0,False,True,True,1.0,4.0,2453060,propriété privée,585,Ottignies-Louvain-la-Neuve
16267,9007015,house,house,1395000,for sale,1640,xl,hyper equipped,1930.0,as new,gas,6.0,False,True,False,2.0,4.0,1638,modifa  rhode-st-genèse,450,Rhode-Saint-Genese
16268,8990952,house,house,1300000,for sale,1082,xl,installed,1930.0,as new,gas,6.0,True,True,True,1.0,2.0,1959214,espace immo brussels nord,450,BERCHEM-SAINTE-AGATHE
16269,8714978,house,exceptional property,1450000,for sale,3570,xl,hyper equipped,1973.0,good,fueloil,5.0,True,False,True,,12.0,1936077,immo groep 5,950,Alken
16270,8975332,house,country cottage,1398000,for sale,3390,xl,installed,1927.0,as new,gas,4.0,False,True,True,,5.0,1663006,gve immobilien,460,Tielt-Winge
16271,8494469,house,villa,1499000,for sale,9992,xl,No infos,1927.0,as new,gas,4.0,False,False,True,2.0,,3423181,acasa collection,420,Middelburg
16272,8924517,house,house,1475000,for sale,1640,xl,No infos,1927.0,as new,gas,7.0,False,True,False,2.0,,2443364,engel &amp; völkers fort jaco,500,Rhode-Saint-Gen%C3%A8se
16273,9022588,house,apartment block,1500000,for sale,1000,xl,No infos,1973.0,good,gas,8.0,False,False,False,,,2877423,No agency,563,Bruxelles%20ville
16274,9017296,house,villa,1750000,for sale,1640,xl,usa hyper equipped,1973.0,good,gas,5.0,False,False,False,1.0,2.0,1955187,brussels sotheby’s international realty,350,Rhode-Saint-Genese
